age,years_cdl,years_owner_op,fico_score,is_foreign_born,violations_3y,avg_weekly_miles,loads_per_month,freight_type,unique_brokers_6m,on_time_delivery_pct,avg_days_between_loads,gross_weekly_revenue,net_weekly_income,payment_to_income_ratio,avg_account_balance,prior_late_payments,region,contract_start_month,default_12m
32,2,0,596,0,0,2648,8,flatbed,3,92.6,1.45,7777,2312,0.299,2909,2,midwest,5,0
35,14,10,511,0,1,2570,13,flatbed,8,94.2,2.66,6103,1248,0.555,2188,0,midwest,2,1
38,17,11,711,1,0,3122,14,dry_van,12,75.0,2.93,7355,2239,0.309,951,3,midwest,11,0
28,1,0,551,1,1,2300,17,dry_van,9,76.4,1.92,5708,1343,0.515,1556,2,south,5,1
28,2,2,626,0,1,2226,8,dry_van,5,72.4,3.03,4639,1286,0.538,1112,4,west,9,0
34,13,10,654,1,1,2122,14,flatbed,5,80.1,0.5,4945,1228,0.563,2748,0,west,1,0
43,22,11,667,0,1,1636,11,reefer,8,80.1,2.3,4002,915,0.756,1355,2,northeast,9,0
30,5,3,699,1,1,3268,13,flatbed,5,92.1,2.5,8165,1569,0.441,1396,2,midwest,2,0
41,18,7,681,0,0,2195,8,flatbed,6,78.3,3.48,5708,1095,0.632,8820,3,west,9,0
53,28,24,678,0,2,2493,12,dry_van,2,77.0,3.36,5063,1037,0.667,1635,1,northeast,3,0
29,7,5,585,0,0,3301,13,dry_van,9,84.8,1.19,6707,2118,0.327,248,3,midwest,9,0
40,18,15,661,0,0,2536,9,dry_van,2,66.5,4.83,5748,1283,0.539,11233,0,southeast,2,0
52,21,19,535,0,1,2831,17,dry_van,4,88.3,12.69,4961,896,0.772,1806,1,midwest,4,1
38,16,11,749,0,0,1961,7,flatbed,7,87.2,2.03,5107,1452,0.477,1281,1,midwest,12,0
36,8,6,542,0,0,3229,14,dry_van,4,92.2,4.58,6544,1489,0.465,1276,0,midwest,3,1
54,32,22,616,0,1,2545,4,reefer,6,82.9,2.08,6137,1219,0.568,1251,0,south,2,0
39,18,17,548,1,0,2142,11,dry_van,4,52.4,1.05,3892,646,1.071,6993,2,west,6,0
53,32,26,589,0,0,2141,14,reefer,8,93.9,6.99,5959,1425,0.486,969,3,midwest,9,0
46,23,20,641,0,2,3360,14,dry_van,4,51.3,1.77,7348,2152,0.321,967,3,midwest,7,0
39,14,11,603,0,0,2336,12,dry_van,7,96.3,9.04,5488,1367,0.506,1498,1,northeast,6,0
47,26,18,720,0,1,2152,11,reefer,3,75.2,1.38,4699,739,0.937,328,3,south,12,0
45,23,22,656,0,1,2405,14,dry_van,9,93.2,4.67,4858,1211,0.572,1145,1,southeast,12,0
52,29,23,608,0,3,2620,15,flatbed,10,46.2,5.17,6720,1378,0.502,5280,1,west,7,0
37,14,5,631,0,2,2668,17,reefer,5,84.6,0.84,6404,1820,0.38,2529,3,west,2,0
42,16,11,725,0,1,2800,7,dry_van,4,84.7,0.88,6225,1212,0.571,3273,3,south,8,0
41,19,18,704,1,2,2706,11,dry_van,6,55.0,1.34,5774,1138,0.608,943,1,west,4,0
49,25,20,560,1,1,2891,4,dry_van,4,56.3,1.47,6159,1031,0.671,314,0,midwest,3,1
32,9,2,592,1,0,2477,7,dry_van,9,77.3,6.32,5372,1356,0.51,3665,0,northeast,3,0
52,30,29,673,1,2,3532,10,dry_van,6,99.4,12.48,7503,2543,0.272,626,1,midwest,8,0
47,26,25,665,0,1,2380,15,dry_van,3,71.4,1.81,4946,1231,0.562,339,2,south,2,0
29,7,1,566,0,1,3209,10,flatbed,4,83.0,1.05,7822,2484,0.279,790,1,south,11,0
54,33,28,692,1,4,2330,11,flatbed,3,89.4,2.38,6366,1873,0.369,887,0,southeast,6,0
64,41,35,578,0,1,1958,13,dry_van,2,80.8,6.35,3850,522,1.326,539,0,west,9,0
52,28,28,731,0,0,1850,10,reefer,7,49.8,1.32,3978,1029,0.672,1864,1,south,9,0
56,32,31,677,0,1,2737,5,dry_van,7,92.2,0.62,5882,1493,0.464,18851,1,west,11,0
43,16,4,561,1,2,3123,9,dry_van,6,66.8,2.56,7037,2206,0.314,1720,1,west,3,0
25,2,0,603,1,1,2082,12,dry_van,7,72.6,3.14,5935,956,0.724,908,0,midwest,8,0
24,2,0,602,0,1,2205,14,dry_van,7,96.5,1.62,4447,1241,0.558,1932,2,south,8,0
45,23,18,651,0,0,2774,11,dry_van,6,88.6,5.75,6024,1050,0.659,5010,0,southeast,10,0
36,11,5,626,0,0,2599,14,reefer,4,94.7,2.23,6032,1278,0.541,171,1,south,11,0
33,12,3,560,0,1,2336,15,dry_van,7,69.2,4.73,5043,926,0.748,1146,1,northeast,1,0
41,20,14,542,1,1,2024,16,reefer,6,91.5,0.5,5104,1482,0.467,2388,2,west,7,0
48,17,12,678,1,0,2739,13,dry_van,4,88.0,1.28,5453,1083,0.639,2653,1,midwest,8,0
27,4,2,660,0,2,2894,8,reefer,9,91.5,2.64,7154,1967,0.352,1078,2,midwest,7,0
38,15,2,647,1,0,2821,8,dry_van,5,85.6,2.63,5604,1188,0.583,425,0,southeast,11,0
57,33,31,659,0,0,2612,8,dry_van,2,67.3,5.13,5388,1459,0.474,2237,2,northeast,2,0
31,3,0,597,0,2,2125,8,dry_van,7,71.8,4.66,4918,1250,0.553,784,1,midwest,2,1
51,25,23,653,0,2,2742,12,dry_van,5,82.1,1.68,5693,1623,0.426,100,0,west,4,0
37,14,5,818,0,0,2708,19,reefer,7,62.0,1.24,6423,1548,0.447,2042,1,west,11,0
47,22,10,722,1,0,2009,13,dry_van,6,63.9,2.31,4746,1160,0.597,2349,1,midwest,6,0
53,30,29,620,1,2,2464,12,reefer,8,85.1,3.14,6971,2208,0.313,1428,1,northeast,9,0
49,21,20,603,0,1,2765,15,dry_van,8,94.4,1.36,6525,1643,0.421,11441,2,southeast,9,0
51,27,18,440,0,0,2565,9,dry_van,4,84.6,4.84,5529,860,0.805,2995,2,west,10,1
30,6,2,715,0,2,1718,16,dry_van,5,68.9,4.1,3412,270,2.56,2088,1,midwest,5,0
53,29,25,695,1,1,2312,15,dry_van,3,95.0,1.47,4622,567,1.22,9104,1,west,2,0
33,12,9,602,0,1,2282,12,dry_van,2,61.1,0.94,4428,780,0.887,13642,1,northeast,7,0
45,17,15,540,1,0,2852,19,dry_van,8,92.2,5.33,5739,1383,0.5,4747,0,south,11,1
45,15,14,559,1,0,3769,16,flatbed,6,72.9,8.07,9583,2374,0.292,1104,2,south,9,0
47,25,23,671,0,0,2660,12,dry_van,10,67.8,3.93,5601,1314,0.527,2884,0,southeast,9,0
45,24,13,634,1,0,2061,11,dry_van,6,62.7,2.88,4326,648,1.068,4375,3,south,3,0
34,11,8,688,1,3,2528,10,dry_van,3,55.9,4.46,5663,1447,0.478,131,1,midwest,3,0
29,7,0,646,1,0,2605,12,flatbed,1,78.2,6.41,6903,1286,0.538,494,2,south,4,1
51,27,18,708,0,1,2940,12,dry_van,3,68.8,2.62,6443,2129,0.325,3337,2,south,8,0
44,22,21,666,1,0,3159,11,dry_van,6,92.5,0.5,7140,1684,0.411,1608,3,midwest,5,0
53,31,24,698,1,0,3226,11,flatbed,4,79.0,3.3,10098,2826,0.245,3197,0,south,10,0
42,19,19,494,1,0,2842,8,flatbed,6,71.0,3.38,7569,1382,0.501,3786,0,midwest,9,1
28,7,5,554,0,0,2600,10,dry_van,7,68.9,1.57,6144,1644,0.421,676,1,south,2,0
52,30,28,614,1,0,3268,6,dry_van,4,78.7,2.27,7553,2543,0.272,1446,2,midwest,9,0
38,13,9,716,0,1,2444,13,dry_van,5,80.0,4.04,5111,1480,0.468,2097,1,northeast,6,0
45,24,20,772,0,1,2625,12,flatbed,8,75.9,1.7,7184,1597,0.433,4571,0,midwest,12,0
36,6,5,629,1,1,2490,12,reefer,6,84.9,2.18,5639,1759,0.393,4578,1,west,10,0
58,34,34,597,1,0,1641,15,dry_van,6,88.0,2.76,3145,279,2.482,304,0,southeast,7,0
33,6,4,503,1,0,3172,9,dry_van,5,69.5,4.06,7520,1859,0.372,174,1,midwest,6,1
39,17,15,700,1,2,2904,10,dry_van,5,76.8,5.91,7475,2230,0.31,968,1,west,7,0
43,21,19,601,1,2,1533,7,reefer,8,56.1,3.59,3550,732,0.945,6316,2,west,3,0
31,5,0,847,0,1,3051,16,reefer,10,80.8,8.25,7697,1784,0.388,977,1,northeast,3,0
45,22,17,588,1,2,2463,14,dry_van,4,72.9,1.82,4617,565,1.224,19459,2,south,8,0
58,25,25,787,1,1,3045,17,reefer,3,85.7,2.63,8451,1734,0.399,432,3,midwest,9,0
37,12,10,692,1,3,2634,18,reefer,5,88.2,2.54,6181,1170,0.591,592,1,west,6,0
46,12,9,568,1,1,1989,11,reefer,2,85.3,0.5,4876,1368,0.506,858,3,midwest,6,0
21,0,0,656,1,1,2612,10,dry_van,7,98.0,0.56,5486,1386,0.499,625,2,midwest,5,0
42,13,9,694,1,2,2196,6,flatbed,5,83.9,0.83,5560,873,0.793,700,1,midwest,9,0
39,18,17,624,0,2,2050,8,dry_van,6,85.9,0.99,3784,430,1.609,2337,1,midwest,3,0
34,8,0,699,1,0,2990,11,reefer,5,87.6,1.08,6666,1881,0.368,1862,1,northeast,5,0
53,29,26,697,1,0,2776,5,dry_van,5,76.4,0.5,5978,1425,0.486,596,0,southeast,2,0
39,18,15,682,0,1,3274,8,reefer,5,94.5,6.09,8108,2534,0.273,1955,0,west,10,0
40,19,6,639,0,0,2423,12,reefer,7,61.4,2.75,6324,1381,0.501,873,1,southeast,11,0
38,13,13,558,0,0,2167,15,dry_van,3,87.3,4.43,4689,813,0.851,4004,2,south,8,0
23,1,0,635,1,1,2887,9,dry_van,6,69.3,2.05,7576,1433,0.483,2478,0,midwest,7,0
31,9,8,652,1,1,2225,12,dry_van,4,55.3,1.59,5027,1502,0.461,3210,2,midwest,2,0
52,22,22,509,1,3,2460,19,dry_van,4,61.5,5.66,5627,1533,0.451,1928,3,northeast,1,0
21,0,0,652,0,2,2836,6,dry_van,6,91.5,4.94,5699,1363,0.508,1563,0,northeast,10,0
34,11,0,633,0,0,2543,16,dry_van,1,59.9,1.38,6021,1285,0.539,2217,0,northeast,3,0
38,16,12,549,1,0,2380,13,flatbed,4,78.5,1.31,6333,1234,0.561,33102,0,west,6,0
59,33,18,617,1,1,1969,16,dry_van,9,79.1,7.83,4832,1345,0.514,1028,3,west,3,0
50,23,21,618,1,4,3022,15,dry_van,6,68.7,0.5,5677,1299,0.533,3676,2,northeast,1,0
36,13,8,775,1,0,2434,10,dry_van,5,82.2,2.51,4069,524,1.32,3648,1,northeast,7,0
55,30,28,655,1,0,2878,12,reefer,5,92.8,1.27,6961,2232,0.31,24252,0,northeast,8,0
35,13,0,713,0,1,2819,7,reefer,1,95.9,1.71,7172,1950,0.355,6707,1,northeast,6,0
52,24,17,632,1,1,3091,10,reefer,8,66.1,2.53,8008,2454,0.282,258,1,south,4,0
28,7,2,509,1,0,2494,12,reefer,4,82.2,4.84,6024,1683,0.411,1240,0,west,4,0
53,27,21,687,0,3,2444,13,dry_van,7,82.4,3.5,6322,1795,0.386,168,1,southeast,10,0
38,15,14,594,1,0,2101,15,flatbed,4,68.5,0.5,5303,1550,0.446,2681,1,midwest,2,0
32,8,6,617,0,2,2356,18,reefer,1,53.2,0.82,5639,1671,0.414,2396,0,midwest,8,0
40,14,14,566,1,1,2754,10,reefer,2,71.4,7.34,6806,1240,0.558,1276,3,midwest,2,1
45,23,20,645,0,1,2232,16,reefer,4,88.8,1.52,4912,809,0.855,2483,2,south,9,0
37,13,10,715,1,1,2742,13,dry_van,4,54.7,1.33,5906,1738,0.398,4005,1,west,2,0
48,25,12,705,1,2,3260,7,reefer,2,88.9,5.56,7437,1917,0.361,991,5,southeast,11,0
36,12,9,751,1,0,2400,11,reefer,6,88.1,2.31,6054,1189,0.582,579,1,south,6,0
48,25,23,761,0,1,2009,12,flatbed,9,78.2,1.73,5040,1256,0.551,964,2,west,4,0
46,25,24,497,1,1,2414,9,flatbed,7,89.2,0.54,6101,1922,0.36,3073,3,southeast,2,0
41,13,11,556,1,0,1960,8,dry_van,6,83.3,1.16,4091,759,0.911,1799,1,midwest,2,1
38,14,10,513,1,1,3200,8,reefer,4,69.5,1.19,7940,1647,0.42,4644,2,south,7,0
44,22,19,684,1,3,2638,10,dry_van,5,83.2,4.42,6397,1816,0.381,424,1,northeast,10,0
48,23,19,591,0,0,2272,9,flatbed,4,76.1,1.89,5435,1175,0.589,4756,1,midwest,10,0
63,41,40,606,0,1,2348,16,reefer,8,86.5,2.65,5655,1647,0.42,7325,0,southeast,11,0
51,21,19,625,0,1,2068,3,flatbed,1,66.8,2.31,5602,1623,0.426,15082,0,northeast,6,0
52,31,22,667,1,0,3055,12,reefer,2,72.7,2.0,7578,1693,0.409,2503,0,south,10,0
70,45,40,536,0,0,3427,14,reefer,6,75.0,1.2,9244,3027,0.229,2137,2,southeast,4,0
47,17,17,552,0,2,1928,9,dry_van,3,82.0,3.79,3386,578,1.198,4235,0,west,1,0
47,17,6,640,1,0,3069,11,reefer,2,73.3,2.69,6988,1323,0.523,1734,0,west,12,1
49,27,25,724,1,0,2489,11,dry_van,4,58.5,1.23,5312,1058,0.654,725,1,west,4,0
32,11,7,638,0,2,3170,12,dry_van,6,71.3,4.06,7154,1876,0.369,367,2,west,7,0
38,15,11,585,0,2,1775,14,dry_van,2,79.7,0.87,3741,607,1.14,800,1,west,12,1
37,15,4,490,1,0,2701,14,dry_van,3,85.1,2.2,5650,1571,0.44,8881,0,south,12,0
48,25,2,707,0,1,2416,10,reefer,2,95.4,2.04,5744,1377,0.502,2545,2,midwest,12,0
40,18,15,588,0,2,2897,7,reefer,4,92.3,4.53,6773,1464,0.473,385,1,south,3,0
43,22,15,560,0,3,2628,13,dry_van,7,86.8,0.92,6330,1485,0.466,1924,1,west,7,0
53,31,26,520,0,3,2610,10,reefer,8,94.4,0.5,6466,1377,0.503,3155,2,west,1,0
51,20,14,539,1,2,2552,10,dry_van,6,64.6,3.56,5414,1004,0.689,5114,1,south,7,1
40,19,17,573,1,1,3303,13,dry_van,8,62.3,3.99,7327,2156,0.321,766,1,southeast,5,0
35,13,0,623,0,1,2521,10,dry_van,4,88.5,9.96,4784,874,0.792,1605,0,southeast,6,0
53,30,29,555,0,1,2989,13,dry_van,9,80.0,13.57,6095,1423,0.486,298,0,south,4,0
50,25,19,653,1,0,2883,21,flatbed,1,47.7,0.76,7044,2003,0.346,3183,1,midwest,3,0
26,0,0,623,0,0,3000,14,reefer,2,84.3,5.88,7881,2308,0.3,153,0,southeast,11,0
39,15,13,796,0,0,2143,17,reefer,8,57.9,5.69,5743,880,0.786,1320,1,south,2,0
44,14,9,521,1,0,2918,14,reefer,11,76.6,4.11,6625,1304,0.53,949,2,west,4,1
50,28,28,651,1,1,2752,12,dry_van,10,79.1,4.79,6598,1462,0.473,11816,0,west,10,0
51,24,8,652,1,0,2065,14,reefer,6,55.8,1.22,5057,945,0.732,7788,3,west,10,0
45,22,12,568,1,0,2504,14,reefer,4,64.9,4.45,5903,952,0.727,635,1,midwest,1,1
48,23,16,647,0,0,3632,15,dry_van,6,76.4,2.38,7440,2436,0.284,1310,1,west,9,0
43,22,22,694,1,0,2424,12,dry_van,8,86.9,0.5,5096,1362,0.508,206,3,northeast,9,0
35,12,8,647,0,2,2435,7,dry_van,4,77.6,2.12,5164,850,0.815,618,1,west,4,0
39,15,14,737,1,1,2803,7,dry_van,7,48.7,2.82,5247,899,0.77,561,1,south,11,0
42,16,13,488,0,2,2357,14,dry_van,3,76.6,3.81,4968,737,0.939,2592,1,southeast,9,1
42,5,3,581,1,0,2663,8,reefer,4,72.3,1.31,6414,1199,0.577,3511,1,southeast,10,1
23,0,0,743,0,1,2398,14,dry_van,4,92.9,3.18,4555,1185,0.584,553,1,midwest,7,0
38,15,5,704,1,0,2781,17,reefer,5,79.1,4.74,6414,1959,0.353,7593,4,midwest,12,0
43,21,15,678,0,1,2572,11,dry_van,6,97.9,6.17,5314,1403,0.493,15034,1,south,1,0
39,17,15,726,1,0,3478,16,dry_van,10,74.2,3.68,6547,1839,0.376,869,2,midwest,2,0
40,8,2,506,1,1,2621,13,reefer,3,86.1,1.48,6924,2184,0.317,793,0,northeast,2,0
47,25,20,696,1,0,2500,12,dry_van,6,84.8,2.32,5383,1315,0.526,4997,1,midwest,12,0
31,0,0,715,1,2,3063,12,flatbed,2,83.5,2.97,6788,1463,0.473,1496,0,south,2,0
26,1,0,594,0,1,1974,9,dry_van,7,92.5,3.68,4491,785,0.881,1772,1,south,3,0
39,17,12,824,1,2,3361,9,reefer,6,86.9,5.88,7594,1632,0.424,2136,0,southeast,5,0
50,22,20,654,0,1,2155,6,dry_van,5,87.0,4.67,4060,1036,0.668,2983,1,northeast,2,0
59,37,33,487,1,1,3137,9,dry_van,4,80.9,3.97,6686,2249,0.308,27973,1,west,7,0
50,25,9,667,1,1,3255,19,dry_van,5,75.1,0.5,8133,1643,0.421,1202,0,southeast,7,0
27,4,0,590,0,1,2363,7,dry_van,6,78.0,2.81,5069,1235,0.56,3025,1,northeast,1,0
40,17,14,722,1,0,2407,8,dry_van,5,89.4,0.92,4877,1291,0.536,430,1,midwest,6,0
45,20,7,678,0,2,2551,9,dry_van,5,75.0,4.68,5840,1671,0.414,211,2,southeast,11,0
44,20,12,598,1,0,2880,9,flatbed,7,73.2,2.49,6892,1863,0.371,6042,0,southeast,12,0
47,26,26,745,0,0,2151,13,dry_van,6,85.1,5.59,5287,1010,0.685,1024,2,southeast,7,0
33,11,11,706,0,1,2551,10,dry_van,4,83.0,1.44,5441,1324,0.523,3661,2,south,10,0
43,20,2,582,1,2,2459,11,dry_van,4,76.1,0.88,5615,1161,0.596,3158,2,midwest,2,0
46,24,21,629,0,0,2082,9,flatbed,9,84.2,2.49,4599,1279,0.541,4122,3,south,2,0
50,26,18,676,1,0,2130,10,dry_van,5,82.0,1.33,4592,797,0.869,1043,0,west,1,0
34,11,11,615,0,1,2658,12,reefer,9,87.4,3.56,5796,1524,0.454,3483,2,southeast,7,0
39,14,13,617,1,0,2650,12,dry_van,6,59.9,2.5,5538,1389,0.498,11510,3,midwest,5,0
21,0,0,643,1,1,2256,19,dry_van,7,77.2,1.57,4945,945,0.732,2154,1,south,12,0
36,6,3,565,1,2,2636,12,dry_van,3,86.6,3.83,5428,1244,0.556,5875,0,midwest,10,0
37,15,14,484,0,0,2309,11,flatbed,9,78.1,1.44,5666,1059,0.654,1193,2,southeast,10,1
32,9,8,657,0,1,3188,3,reefer,6,83.0,3.91,8541,2416,0.286,1412,1,south,6,0
44,21,13,501,0,0,2554,13,dry_van,7,51.0,1.23,4334,617,1.122,7649,4,midwest,10,0
41,19,4,570,0,2,3094,5,reefer,2,85.6,1.13,7896,2302,0.301,1033,1,west,4,0
21,0,0,516,0,1,1838,14,dry_van,4,90.9,0.5,3867,369,1.874,1127,5,southeast,7,1
44,21,18,525,0,0,2745,12,flatbed,4,84.7,2.36,6632,2114,0.327,1034,2,southeast,8,1
33,12,7,670,1,0,2868,15,dry_van,4,92.5,1.53,5851,1801,0.384,678,1,south,10,0
47,25,19,624,1,1,2538,10,flatbed,8,72.2,2.26,6601,1160,0.597,3384,0,midwest,8,0
29,8,6,622,0,1,2358,12,reefer,4,60.6,5.71,5895,1066,0.649,1599,0,midwest,8,0
42,17,15,548,1,0,2531,14,dry_van,4,70.3,0.72,5125,888,0.779,2663,0,southeast,6,0
39,15,7,594,0,1,2934,9,flatbed,2,94.6,1.09,7638,1870,0.37,668,1,midwest,12,0
45,21,18,666,1,0,2055,14,flatbed,2,92.5,1.09,4409,966,0.717,965,1,northeast,12,0
43,20,14,636,1,1,2915,14,reefer,5,96.1,0.98,7556,2426,0.285,3725,0,south,2,0
39,16,10,698,0,0,2743,12,dry_van,1,74.8,0.61,6015,1253,0.552,1004,2,midwest,9,0
27,0,0,708,1,2,2483,18,reefer,8,74.5,1.92,5236,726,0.954,3825,2,midwest,7,0
27,5,0,622,0,0,2502,14,dry_van,5,84.3,0.76,5938,1511,0.458,1611,1,southeast,2,0
36,12,0,510,0,2,2628,6,flatbed,2,95.9,5.78,6888,1357,0.51,2564,1,midwest,11,0
42,9,7,587,0,0,3346,15,dry_van,2,80.6,3.5,7331,1452,0.477,21222,0,west,5,0
36,13,8,633,0,0,2757,10,reefer,5,95.7,4.66,6149,1576,0.439,4551,2,southeast,8,0
48,26,20,586,1,2,2176,15,reefer,6,75.9,0.56,4703,1015,0.681,8281,2,southeast,11,0
39,17,10,566,1,0,2404,13,flatbed,5,81.7,1.24,5740,1583,0.437,610,0,south,12,1
32,9,8,645,0,0,2085,3,reefer,4,87.5,2.45,6173,1987,0.348,2922,0,south,5,0
39,16,13,810,1,2,1750,14,reefer,8,71.9,1.37,4065,595,1.163,9565,0,northeast,5,0
44,23,12,606,1,1,2077,11,reefer,4,89.5,0.95,5262,821,0.843,3415,1,northeast,6,1
45,22,16,640,1,1,2654,10,reefer,11,88.4,2.39,6769,2196,0.315,1548,0,midwest,9,0
61,37,37,548,0,0,3173,11,dry_van,7,78.7,1.01,7950,2509,0.276,1484,2,midwest,3,1
35,14,14,727,0,1,3048,15,flatbed,6,88.5,0.5,8068,1631,0.424,718,1,midwest,10,0
41,19,15,701,1,0,2080,9,dry_van,11,80.3,2.24,3957,689,1.005,1262,3,midwest,12,0
46,24,21,696,1,1,2241,16,reefer,6,94.7,0.74,5202,1556,0.445,900,2,west,7,0
42,18,17,735,0,1,2178,7,dry_van,9,84.4,10.23,4349,893,0.775,842,0,midwest,4,0
37,15,12,610,1,0,1438,13,dry_van,4,83.5,4.99,3218,285,2.43,3425,0,west,4,1
27,5,3,619,1,1,2525,15,dry_van,4,59.3,3.05,5834,1535,0.451,1154,2,midwest,6,0
37,11,8,760,1,0,2961,15,flatbed,3,63.7,2.96,8032,1978,0.35,3420,2,midwest,12,0
31,2,1,684,0,0,2486,13,dry_van,9,83.1,5.91,5767,1427,0.485,1979,0,south,2,0
25,3,0,485,1,1,2029,11,dry_van,2,85.1,4.02,5260,1492,0.464,18421,1,midwest,6,0
34,12,4,672,1,1,2220,10,dry_van,5,75.4,7.69,5225,1226,0.565,1456,1,southeast,7,1
32,10,9,599,1,2,2452,8,dry_van,1,89.3,4.05,4558,1258,0.55,3571,1,midwest,5,0
48,24,22,703,1,0,2947,10,dry_van,5,95.9,1.28,5942,1835,0.377,879,1,south,10,0
48,27,14,669,0,0,2518,9,dry_van,4,81.4,0.5,6287,1405,0.493,1241,2,northeast,5,0
33,12,9,518,0,1,2886,8,reefer,2,74.6,6.94,6677,1319,0.525,1679,0,southeast,7,1
39,6,4,659,0,0,2563,18,reefer,4,94.9,1.9,6287,2050,0.338,2337,3,west,11,0
23,2,0,655,1,1,2707,6,reefer,6,72.8,5.11,6199,1608,0.43,1639,1,south,12,0
37,13,12,665,1,0,2177,16,reefer,7,54.5,6.06,4656,1058,0.654,775,3,midwest,11,0
46,19,16,680,0,0,2291,8,dry_van,8,86.7,3.35,5078,1262,0.548,4527,0,northeast,8,0
50,28,17,745,1,0,2035,8,reefer,1,94.9,2.16,5373,1503,0.46,3112,3,midwest,6,0
35,14,12,669,0,0,2871,8,reefer,2,86.2,4.76,6773,1268,0.546,5568,0,midwest,7,0
53,29,27,642,1,2,2469,8,reefer,6,88.2,0.5,4842,1003,0.69,1858,0,midwest,4,0
27,6,4,720,0,0,981,15,reefer,8,96.0,1.17,2321,38,5.0,8121,2,northeast,10,0
30,8,6,797,1,1,2817,14,reefer,1,89.4,5.12,6625,2184,0.317,1537,0,west,12,0
49,26,24,704,1,1,3038,11,reefer,8,90.8,4.73,7286,1658,0.417,360,4,west,8,0
59,36,20,654,1,1,2235,21,flatbed,4,86.4,2.35,5447,1629,0.425,2087,2,south,3,0
47,17,15,670,1,4,2816,12,reefer,4,87.0,5.09,5884,1161,0.596,157,3,midwest,7,0
42,21,18,658,1,0,2506,12,dry_van,3,60.7,1.07,4987,943,0.734,2334,3,west,3,0
21,0,0,641,1,1,1647,10,reefer,1,89.2,3.9,3636,824,0.84,2443,1,midwest,11,0
22,0,0,792,0,1,3479,9,reefer,5,64.4,0.5,8908,3034,0.228,187,2,west,8,0
43,22,15,588,1,1,2508,10,reefer,4,88.9,4.32,6036,1403,0.493,213,1,south,7,0
38,12,0,721,1,0,2691,15,dry_van,6,87.4,6.11,6187,1399,0.495,587,2,midwest,3,0
31,10,7,631,1,1,2319,14,dry_van,4,92.6,5.95,4827,1223,0.566,1672,0,midwest,6,0
43,20,14,536,1,0,2467,17,reefer,2,54.9,1.02,5643,1548,0.447,432,3,midwest,11,0
43,19,13,627,0,1,2673,9,dry_van,7,61.2,6.54,5553,816,0.848,7294,2,midwest,11,0
51,29,25,602,1,1,2131,14,dry_van,5,88.6,2.14,4235,701,0.987,521,1,midwest,3,0
43,21,20,680,0,0,3362,13,dry_van,9,66.0,0.81,7616,2196,0.315,4629,0,midwest,4,0
54,31,12,646,0,2,2977,14,dry_van,6,84.8,2.32,5312,1571,0.44,189,2,northeast,4,0
42,20,18,568,1,3,2833,9,reefer,4,87.7,4.82,6626,1568,0.441,8138,2,midwest,12,0
41,15,11,743,1,0,2536,8,dry_van,5,79.7,7.49,5258,1034,0.67,4301,1,southeast,7,0
53,29,23,716,1,1,2257,14,dry_van,3,85.3,3.81,4727,828,0.836,288,0,northeast,1,0
32,11,8,751,1,0,3064,15,flatbed,5,64.9,7.49,8069,2593,0.267,2003,1,midwest,6,0
70,45,40,657,1,0,2875,10,reefer,4,33.9,3.69,5894,1536,0.451,3302,1,midwest,2,0
46,24,20,637,0,1,2420,14,flatbed,4,95.2,0.77,6364,1618,0.428,9145,0,west,8,0
46,24,22,689,0,1,2112,16,dry_van,4,89.5,2.99,4611,1157,0.598,344,2,midwest,4,0
47,21,19,600,1,0,1891,11,reefer,5,64.7,3.22,4702,823,0.84,11638,3,south,4,0
61,31,30,649,0,1,2613,7,dry_van,6,63.6,2.48,5872,1543,0.449,1382,2,southeast,2,0
50,29,21,628,0,0,2488,7,dry_van,6,96.3,1.71,5232,1336,0.518,21684,2,west,8,0
26,4,0,538,1,3,3134,10,dry_van,6,79.9,9.29,6830,1655,0.418,10949,2,midwest,1,1
56,35,30,649,1,2,3046,10,dry_van,3,91.7,1.01,7380,2341,0.296,100,2,northeast,1,0
39,17,9,609,1,0,2618,12,flatbed,5,94.7,0.5,5760,1103,0.627,3760,1,southeast,10,0
43,16,11,623,1,2,2563,12,dry_van,3,61.1,3.13,6256,1195,0.579,1471,0,midwest,7,0
29,7,4,665,1,0,2082,11,reefer,4,83.9,3.77,5918,1077,0.642,4909,0,south,8,0
47,23,20,729,1,0,3077,14,dry_van,3,98.8,1.75,7154,2182,0.317,3397,1,northeast,9,0
35,13,13,581,0,1,2574,9,dry_van,7,79.7,1.22,5424,1492,0.464,2543,1,south,2,0
43,15,9,616,1,1,2872,16,flatbed,11,75.9,6.9,7331,2462,0.281,3983,1,midwest,7,0
39,18,16,586,0,1,3130,15,reefer,5,81.8,2.03,8161,2848,0.243,601,1,midwest,4,0
61,39,30,582,1,2,2345,15,dry_van,2,67.8,1.49,5414,1249,0.554,238,1,west,5,1
62,39,35,598,1,1,2227,10,dry_van,1,80.7,0.74,4957,710,0.975,3627,4,midwest,12,0
42,20,18,626,1,2,3711,12,dry_van,5,69.4,1.9,7228,1757,0.394,2510,0,northeast,4,0
43,19,17,681,1,0,2868,15,reefer,4,91.5,9.15,7733,1857,0.373,6755,0,southeast,8,0
38,16,16,662,1,3,2475,11,dry_van,2,90.9,1.64,5650,1763,0.393,3435,1,southeast,5,0
53,28,23,566,1,1,3158,10,flatbed,3,74.5,0.73,8347,2532,0.273,1091,1,northeast,1,0
